gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000113719.15,ERGIC1,0.2680760622024536,NA,0.7886407712613611,0.007494461197420839,NA,NA,NA,1,1.0,1,0.7886407712613611,0.17429934311039
ENSG00000253967.1,RP11-333A23.4,0.26788793408289613,NA,0.7887855815726614,0.020681264906910277,NA,NA,NA,2,2.0,2,0.700625256670462,0.193058140476624
ENSG00000273295.1,AP000350.5,0.26777939136159845,NA,0.7888691348977315,1.9801644168976829,NA,NA,NA,2,2.0,2,0.7021789197942143,1.1503419443147098
ENSG00000077380.15,DYNC1I2,0.26764181256294245,NA,0.788975042919421,6.193916698153944e-07,NA,NA,NA,1,1.0,1,0.788975042919421,0.0039062473191677
ENSG00000139329.4,LUM,0.2672786642719901,NA,0.7892546128383698,0.002255923600019998,NA,NA,NA,2,2.0,2,0.19636075838787093,0.23589572276338197
ENSG00000084676.15,NCOA1,0.2670978903770446,NA,0.7893937918432468,0.008650923547884265,NA,NA,NA,1,1.0,1,0.7893937918432467,0.12944244811385902
ENSG00000166816.13,LDHD,0.267052948474884,NA,0.7894283939510708,0.006889141060284534,NA,NA,NA,1,1.0,1,0.7894283939510708,0.161651156419712
ENSG00000255491.2,RP11-1082L8.3,-0.26697725057601923,NA,0.7894866769547886,6.496806622921679e-06,NA,NA,NA,1,1.0,1,0.7894866769547885,0.00914852766010833
ENSG00000140749.8,IGSF6,0.2669512629508972,NA,0.7895066861946113,3.1363789030560226e-05,NA,NA,NA,1,1.0,1,0.7895066861946113,0.0355745261746269
ENSG00000187522.14,HSPA14,-0.26689159870147705,NA,0.7895526253644224,3.574609534905537e-05,NA,NA,NA,1,1.0,1,0.7895526253644224,0.0174522001647203
ENSG00000196418.12,ZNF124,-0.266661912202835,NA,0.7897294819328915,0.28819479299029915,NA,NA,NA,1,1.0,1,0.7897294819328915,0.8816687896389829
ENSG00000071282.11,LMCD1,-0.26636216044425964,NA,0.7899603044224901,0.011566644991355814,NA,NA,NA,1,1.0,1,0.7899603044224901,0.15174013279382
ENSG00000148356.13,LRSAM1,-0.2662850910797667,NA,0.7900196543182221,0.0020234428692113213,NA,NA,NA,2,2.0,2,0.2971378257912729,0.105232166339864
ENSG00000270964.1,RP11-502I4.3,-0.2661523494768969,NA,0.7901218793774933,0.23617843950192996,NA,NA,NA,2,2.0,2,0.2377451100163107,0.554265290911646
ENSG00000176463.13,SLCO3A1,0.2660737931728363,NA,0.7901823777328585,0.00020068966555664565,NA,NA,NA,1,1.0,1,0.7901823777328585,0.0238457694167574
ENSG00000232098.3,CTD-2619J13.14,-0.2659663259983063,NA,0.7902651431873946,0.00016748365123790684,NA,NA,NA,1,2.0,2,0.7902651431873946,0.0514628947792201
ENSG00000161036.12,LRWD1,0.26579463481903076,NA,0.7903973754345848,0.0006551462116665687,NA,NA,NA,1,1.0,1,0.7903973754345848,0.062224352092725
ENSG00000235750.9,KIAA0040,0.2657478451728821,NA,0.7904334126949581,0.00835596805871828,NA,NA,NA,1,1.0,1,0.7904334126949581,0.17590521118751
ENSG00000234807.5,LINC01135,0.26568809151649475,NA,0.7904794354528798,0.008668439495223505,NA,NA,NA,1,1.0,1,0.7904794354528798,0.14043390967419
ENSG00000115761.15,NOL10,0.26543277538997884,NA,0.7906760902636313,0.07507316407996628,NA,NA,NA,2,2.0,2,0.20741631401233263,0.36753672647669605
ENSG00000167767.13,KRT80,-0.2653293858790767,NA,0.7907557288399789,0.0009867886883420769,NA,NA,NA,2,2.0,2,0.6470963921160979,0.0886209890262366
ENSG00000027869.11,SH2D2A,0.26515942811965937,NA,0.7908866481632605,6.097939837751389e-05,NA,NA,NA,1,1.0,1,0.7908866481632605,0.0355378545113515
ENSG00000175221.14,MED16,-0.2649393928689592,NA,0.7910561511952409,0.03199845236866401,NA,NA,NA,2,2.0,2,0.609005619344155,0.280054228886411
ENSG00000187535.13,IFT140,-0.2646972835063935,NA,0.791242670324666,0.0023675305202709783,NA,NA,NA,1,1.0,1,0.791242670324666,0.16090878873138298
ENSG00000102710.19,SUPT20H,-0.264674574136734,NA,0.7912601660559847,0.010153768312935636,NA,NA,NA,1,1.0,1,0.7912601660559847,0.240942786072798
ENSG00000174600.13,CMKLR1,-0.2643271386623383,NA,0.7915278500756294,0.004244434777174378,NA,NA,NA,1,1.0,1,0.7915278500756295,0.233835889172756
ENSG00000107679.14,PLEKHA1,-0.2641931176185608,NA,0.7916311140708653,0.0010227401150698534,NA,NA,NA,1,1.0,1,0.7916311140708653,0.0778107833138844
ENSG00000204237.4,OXLD1,-0.2641613862233702,NA,0.7916555638311712,0.01198275521026094,NA,NA,NA,2,2.0,2,0.4794426117049162,0.353455134982955
ENSG00000085063.14,CD59,0.2640138864517212,NA,0.7917692184436383,0.0010018365679071045,NA,NA,NA,1,1.0,1,0.7917692184436383,0.157099750893476
ENSG00000165091.15,TMC1,-0.2639485895633698,NA,0.7918195337827805,0.006751394457649385,NA,NA,NA,1,2.0,2,0.7918195337827805,0.23984607849182799
ENSG00000268649.5,RP4-806M20.4,0.26391118764877325,NA,0.7918483546894491,0.0006589557983174135,NA,NA,NA,1,1.0,1,0.7918483546894493,0.0473333890005692
ENSG00000182771.18,GRID1,0.2637068927288056,NA,0.7920057838648062,0.0009235948199528285,NA,NA,NA,1,2.0,2,0.7920057838648062,0.0465854112980969
ENSG00000093010.13,COMT,-0.26338642835617065,NA,0.7922527500266324,0.0023182594344216905,NA,NA,NA,1,1.0,1,0.7922527500266324,0.181333441895437
ENSG00000134817.10,APLNR,0.26328497976226406,NA,0.7923309358236041,0.0012215106991207805,NA,NA,NA,2,2.0,2,0.8153966646663653,0.0569118069711943
ENSG00000124588.19,NQO2,-0.26328011906408566,NA,0.7923346819857293,0.4914764424950719,NA,NA,NA,2,2.0,2,0.38340729201884116,0.681208345190942
ENSG00000163017.13,ACTG2,0.26319987637139697,NA,0.7923965260855884,1.7400310113430245e-05,NA,NA,NA,2,2.0,2,0.6377071258113037,0.011405839580389
ENSG00000108839.11,ALOX12,-0.26317521929740906,NA,0.7924155298795453,0.006001787549407175,NA,NA,NA,1,1.0,1,0.7924155298795453,0.185242490922878
ENSG00000262089.1,RP11-589P10.5,-0.263175219297409,NA,0.7924155298795454,0.004357849965710894,NA,NA,NA,1,1.0,1,0.7924155298795453,0.15784703922644197
ENSG00000083444.16,PLOD1,-0.26306712627410894,NA,0.7924988412012173,0.022024864707094544,NA,NA,NA,1,1.0,1,0.7924988412012173,0.38765770809791295
ENSG00000170577.7,SIX2,0.262991726398468,NA,0.7925569560981892,0.0005033449985456296,NA,NA,NA,1,1.0,1,0.7925569560981892,0.0805256268376363
ENSG00000274902.1,RP1-197B17.4,-0.2628870606422425,NA,0.792637629754589,0.0041223236686976075,NA,NA,NA,1,1.0,1,0.792637629754589,0.175192166807286
ENSG00000179029.14,TMEM107,-0.2628523274244812,NA,0.7926644017106101,0.001791443410376332,NA,NA,NA,2,2.0,2,0.6113685628760699,0.166047020361409
ENSG00000279278.1,CH17-264L24.1,0.26259106397628784,NA,0.7928657883376954,0.005778743557169836,NA,NA,NA,1,1.0,1,0.7928657883376954,0.105000722713467
ENSG00000103249.17,CLCN7,-0.26209685090886375,NA,0.7932467745539453,0.020895883531735264,NA,NA,NA,2,2.0,2,0.6281624322139376,0.23950577515970897
ENSG00000168961.16,LGALS9,-0.2619701325893402,NA,0.7933444689831454,0.007623203706419812,NA,NA,NA,1,1.0,1,0.7933444689831454,0.149553609671602
ENSG00000151338.18,MIPOL1,-0.2619149954931319,NA,0.793386978349474,0.0012002781669696173,NA,NA,NA,2,2.0,2,0.3078797865187578,0.130791930056982
ENSG00000277831.1,RP11-269C23.5,-0.2619137763977051,NA,0.7933879182494714,0.03145233377196827,NA,NA,NA,1,1.0,1,0.7933879182494714,0.8802448531227459
ENSG00000143028.8,SYPL2,-0.26184578181600265,NA,0.7934403412878795,0.01015219172646918,NA,NA,NA,2,2.0,2,0.6260257865276425,0.144724158301456
ENSG00000250101.1,RP11-1252I4.2,-0.26179855484692355,NA,0.7934767532857283,0.0014771183101036076,NA,NA,NA,2,2.0,2,0.5929000040317371,0.10456865678917501
ENSG00000204084.12,INPP5B,0.26174604687129693,NA,0.7935172374686731,0.01885967254921531,NA,NA,NA,2,2.0,2,0.5944582634004278,0.36515147440980394
ENSG00000143851.15,PTPN7,-0.26162874698638916,NA,0.7936076788819932,9.160883999412627e-05,NA,NA,NA,1,1.0,1,0.7936076788819932,0.04750570291152901
ENSG00000213585.10,VDAC1,0.26160891802607794,NA,0.7936229678259755,1.355909955994362e-05,NA,NA,NA,2,2.0,2,0.5008243005251359,0.0172121446571185
ENSG00000109158.10,GABRA4,0.26112633943557745,NA,0.7939950802073139,2.7879208716211386e-05,NA,NA,NA,1,1.0,1,0.7939950802073139,0.0158109813753527
ENSG00000247516.6,MIR4458HG,0.26091912388801575,NA,0.7941548768073172,0.002960000853339755,NA,NA,NA,1,1.0,1,0.7941548768073172,0.230251448572292
ENSG00000112619.7,PRPH2,-0.260916412107552,NA,0.7941569680846083,0.2988955435609417,NA,NA,NA,2,2.0,2,0.7312517378886892,0.655392434757587
ENSG00000136141.14,LRCH1,0.26080152392387396,NA,0.7942455691857492,3.0041376588995616e-05,NA,NA,NA,1,1.0,1,0.7942455691857493,0.009242699987036241
ENSG00000196584.2,XRCC2,-0.26068362182783067,NA,0.7943364973587977,0.10963771803263783,NA,NA,NA,2,2.0,2,0.7788139817331501,0.601328893953915
ENSG00000244215.1,LINC02016,-0.2606702148914337,NA,0.7943468372012688,2.968488181708398e-23,NA,NA,NA,1,2.0,2,0.7943468372012688,7.97253510638182e-12
ENSG00000242791.2,RP11-651P23.5,-0.2605857849121094,NA,0.7944119530332021,0.00019887020610228216,NA,NA,NA,1,1.0,1,0.7944119530332021,0.021270925551831
ENSG00000178295.14,GEN1,0.26046472787857056,NA,0.7945053196377504,0.062314787602461466,NA,NA,NA,1,2.0,2,0.7945053196377504,0.3577218727097079
ENSG00000119977.20,TCTN3,0.2604099341691565,NA,0.7945475808729863,0.018779262572601235,NA,NA,NA,2,2.0,2,0.27381321972474804,0.304301949420409
ENSG00000171509.15,RXFP1,0.2603185176849365,NA,0.7946180898261281,2.2992830164894076e-05,NA,NA,NA,1,1.0,1,0.7946180898261281,0.0158572615021786
ENSG00000107819.13,SFXN3,-0.2597831603937884,NA,0.7950310411700503,0.04336964247564376,NA,NA,NA,2,2.0,2,0.5198637001990034,0.40928406972848497
ENSG00000243660.9,ZNF487,0.2597660376502885,NA,0.795044249858583,0.00023261537297440874,NA,NA,NA,2,2.0,2,0.7884743955124055,0.0812904876322992
ENSG00000258144.1,RP11-554L12.1,0.2596367299556733,NA,0.795144001253133,0.005385639036172445,NA,NA,NA,1,1.0,1,0.795144001253133,0.110999152628821
ENSG00000182923.16,CEP63,0.25950485605297186,NA,0.7952457357382055,0.09421489081542504,NA,NA,NA,2,2.0,2,0.7979130190253512,0.8852901386329499
ENSG00000221890.3,NPTXR,-0.2593664228916168,NA,0.7953525341270563,1.186066225230416e-05,NA,NA,NA,1,1.0,1,0.7953525341270563,0.0218765751056474
ENSG00000175634.14,RPS6KB2,0.2592396140098572,NA,0.7954503679841334,0.015394599939423546,NA,NA,NA,1,1.0,1,0.7954503679841334,0.16764053966580303
ENSG00000172661.17,WASHC2C,-0.25917885455108935,NA,0.7954972454319788,0.251721230398391,NA,NA,NA,4,4.0,4,0.09722998818437793,0.661493736977809
ENSG00000119917.13,IFIT3,0.2590879797935486,NA,0.7955673589665699,0.00011055252207337152,NA,NA,NA,1,1.0,1,0.7955673589665699,0.0667896534022506
ENSG00000168397.16,ATG4B,0.25887370109558105,NA,0.7957326901446875,0.004905681080517581,NA,NA,NA,1,1.0,1,0.7957326901446875,0.127763827710502
ENSG00000162438.11,CTRC,-0.25848498940467834,NA,0.7960326321240981,0.008174220432363623,NA,NA,NA,1,1.0,1,0.7960326321240981,0.142280743981061
ENSG00000011105.12,TSPAN9,0.25838720798492437,NA,0.7961080880418844,0.006590658302328387,NA,NA,NA,1,1.0,1,0.7961080880418844,0.125349104274801
ENSG00000185338.4,SOCS1,0.25825318694114685,NA,0.7962115124319722,0.0018464919791149495,NA,NA,NA,1,1.0,1,0.7962115124319722,0.0588916267274033
ENSG00000120896.13,SORBS3,-0.2581069273328209,NA,0.7963243854392655,0.01480315841074567,NA,NA,NA,2,2.0,2,0.17473515777839266,0.155435040957203
ENSG00000109927.9,TECTA,0.2580844163894654,NA,0.7963417582002987,3.242929331467366e-05,NA,NA,NA,1,1.0,1,0.7963417582002987,0.0195783012388167
ENSG00000100580.7,TMED8,-0.258058554803034,NA,0.7963617169358526,0.046407697545027264,NA,NA,NA,2,2.0,2,0.8241753333462777,0.314327156064791
ENSG00000054179.11,ENTPD2,-0.2579582631587982,NA,0.7964391184901063,0.0027295039108342508,NA,NA,NA,1,1.0,1,0.7964391184901063,0.22110487260278103
ENSG00000133805.15,AMPD3,0.25789797306060797,NA,0.7964856492255389,0.09405237052145084,NA,NA,NA,1,1.0,1,0.796485649225539,0.43312477647610204
ENSG00000262686.1,GLIS2-AS1,0.2575894515373325,NA,0.7967237715098755,0.014334460993106611,NA,NA,NA,2,2.0,2,0.5592426144723457,0.377030275853847
ENSG00000168813.16,ZNF507,0.2574912791522979,NA,0.796799546636306,0.018085232065457632,NA,NA,NA,2,2.0,2,0.6178797356654635,0.12685946945378598
ENSG00000160336.14,ZNF761,0.25720488429317817,NA,0.7970206137000867,0.03450901132802445,NA,NA,NA,2,2.0,2,0.46678721738805495,0.26278540913556
ENSG00000160284.14,SPATC1L,-0.2571109270785861,NA,0.7970931424524469,0.19057291383639152,NA,NA,NA,3,3.0,3,0.3811907485625988,0.633926606808581
ENSG00000092068.19,SLC7A8,-0.25700816512107844,NA,0.7971724698898028,7.377876026543617e-05,NA,NA,NA,1,1.0,1,0.7971724698898028,0.0130880296371511
ENSG00000261514.1,LINC01976,0.2569763958454132,NA,0.7971969947125968,0.00027948815399017705,NA,NA,NA,1,1.0,1,0.7971969947125968,0.0245681641058411
ENSG00000148219.16,ASTN2,-0.25697113841324876,NA,0.7972010532944475,0.0035451932510271564,NA,NA,NA,2,2.0,2,0.5965326757312086,0.271269357533966
ENSG00000148090.11,AUH,0.25696831941604614,NA,0.7972032294790179,0.000117606560531335,NA,NA,NA,1,1.0,1,0.7972032294790179,0.0308606957018913
ENSG00000112699.10,GMDS,-0.25674563646316534,NA,0.7973751392781735,4.40363223548922e-08,NA,NA,NA,1,1.0,1,0.7973751392781735,0.0016255939591783301
ENSG00000137101.12,CD72,0.2565892040729522,NA,0.7974959099495382,0.00026982872704845085,NA,NA,NA,1,2.0,2,0.7974959099495382,0.0747555996779305
ENSG00000185739.13,SRL,0.2565882205963134,NA,0.7974966692394334,0.0044286533937398795,NA,NA,NA,1,1.0,1,0.7974966692394334,0.11222116875106801
ENSG00000164418.19,GRIK2,-0.25643500685691833,NA,0.7976149597412108,1.6211411902648566e-06,NA,NA,NA,1,1.0,1,0.7976149597412108,0.00221974924453031
ENSG00000172987.12,HPSE2,0.25626569986343384,NA,0.7977456806379292,0.007904474068510357,NA,NA,NA,1,1.0,1,0.7977456806379292,0.20621997040881102
ENSG00000214402.6,LCNL1,-0.25603245500963034,NA,0.7979257768548956,0.136094196581709,NA,NA,NA,3,3.0,3,0.20831549492068724,0.9471233290113829
ENSG00000197168.11,NEK5,-0.25601320703062536,NA,0.7979406393490812,0.02881813749818305,NA,NA,NA,2,2.0,2,0.15571391895119419,0.478117942505707
ENSG00000274341.1,RP11-227G15.10,-0.2557447254657745,NA,0.7981479573547473,0.0002588393265035554,NA,NA,NA,1,1.0,1,0.7981479573547473,0.06397689108734099
ENSG00000155066.15,PROM2,-0.2557113766670227,NA,0.7981737098617459,0.012927047364524432,NA,NA,NA,1,1.0,1,0.7981737098617459,0.310236798599089
ENSG00000240219.1,RP11-430C7.5,0.25513118505477905,NA,0.7986217787700676,0.010099514884804404,NA,NA,NA,1,1.0,1,0.7986217787700676,0.33233970442515803
ENSG00000205143.2,ARID3C,-0.2550504905105726,NA,0.7986841026056639,0.07887987131543509,NA,NA,NA,2,2.0,2,0.2084686729380424,0.5123051162854529
ENSG00000115607.9,IL18RAP,0.2550494074821472,NA,0.7986849390833983,4.004477545500418e-06,NA,NA,NA,1,1.0,1,0.7986849390833983,0.00569459535013661
ENSG00000072042.12,RDH11,-0.25497351964222975,NA,0.7987435516829879,0.0014420633450427183,NA,NA,NA,2,2.0,2,0.18650677673308347,0.0732148952137733
ENSG00000225206.8,MIR137HG,-0.2548874616622925,NA,0.7988100206464556,0.01153996070523616,NA,NA,NA,1,1.0,1,0.7988100206464556,0.286077732092971
ENSG00000171720.9,HDAC3,-0.2544817820020412,NA,0.7991233767787689,0.001401465850759693,NA,NA,NA,2,2.0,2,0.4815291797796939,0.0825323893122108
ENSG00000141376.22,BCAS3,0.25443246960639954,NA,0.7991614689931829,0.007662295477690629,NA,NA,NA,1,1.0,1,0.7991614689931829,0.243274726313686
ENSG00000171224.8,C10orf35,0.2543853521347046,NA,0.7991978661470629,0.0005450562398949717,NA,NA,NA,1,1.0,1,0.7991978661470629,0.0435040379238391
ENSG00000167005.13,NUDT21,0.25437932965000515,NA,0.7992025184082334,0.00113234424669763,NA,NA,NA,2,2.0,2,0.03178372954265375,0.0516410300049476
ENSG00000171853.15,TRAPPC12,-0.25433846632211077,NA,0.7992340847827081,0.05449573784762878,NA,NA,NA,2,2.0,2,0.526161343660123,0.311140683816293
ENSG00000215012.8,C22orf29,0.25427046271586357,NA,0.7992866173866158,0.1369935195633161,NA,NA,NA,3,3.0,3,0.38574606677784384,0.508209512552363
ENSG00000116981.3,NT5C1A,-0.2542175352573395,NA,0.7993275043353659,1.4590295761466056e-05,NA,NA,NA,1,2.0,2,0.7993275043353659,0.00676854989520825
ENSG00000144029.11,MRPS5,0.2540924549102783,NA,0.799424132240573,0.0007396816825344115,NA,NA,NA,1,1.0,1,0.799424132240573,0.0868185058917421
ENSG00000167994.11,RAB3IL1,-0.25407901406288147,NA,0.7994345158365459,0.03018876035396708,NA,NA,NA,1,1.0,1,0.7994345158365459,0.257564909815859
ENSG00000153250.19,RBMS1,-0.25402358174324036,NA,0.7994773399107956,2.9918942317445794e-05,NA,NA,NA,1,1.0,1,0.7994773399107956,0.0231488580188859
ENSG00000025156.12,HSF2,0.2539618015289306,NA,0.7995250687428038,5.122759866865933e-06,NA,NA,NA,1,2.0,2,0.7995250687428037,0.0112338612544905
ENSG00000156508.17,EEF1A1,0.253897488117218,NA,0.7995747554136408,0.0003411496951029517,NA,NA,NA,1,1.0,1,0.7995747554136408,0.0377250585312609
ENSG00000157014.10,TATDN2,0.2536117732524872,NA,0.7997955002118242,0.005156505057236884,NA,NA,NA,1,2.0,2,0.7997955002118242,0.118712146669079
ENSG00000100968.13,NFATC4,0.2535404860973358,NA,0.7998505795346507,0.0005788328420877434,NA,NA,NA,1,1.0,1,0.7998505795346507,0.10949044467808802
ENSG00000008083.13,JARID2,0.2534996569156647,NA,0.7998821262507115,0.00011547380040629032,NA,NA,NA,1,2.0,2,0.7998821262507115,0.0212347118682388
ENSG00000127328.21,RAB3IP,-0.2533818483352661,NA,0.7999731530213898,0.0014246290569474949,NA,NA,NA,1,2.0,2,0.7999731530213898,0.0623976643199409
ENSG00000070882.12,OSBPL3,0.25278269977502293,NA,0.8004361372063558,0.004556034702410875,NA,NA,NA,2,2.0,2,0.3747517174857439,0.11027133115808198
ENSG00000140525.17,FANCI,-0.2526779238506434,NA,0.8005171086348628,0.00825576024775621,NA,NA,NA,2,2.0,2,0.2264054286941799,0.130446318965714
ENSG00000251623.1,RP11-826N14.4,-0.25261869096250295,NA,0.8005628850952727,0.036266543644222944,NA,NA,NA,2,2.0,2,0.22475596880796067,0.244843674895203
ENSG00000109689.15,STIM2,0.2526104531575157,NA,0.8005692515038613,0.011994030701159416,NA,NA,NA,2,2.0,2,0.29947345576820095,0.17736215474601102
ENSG00000175445.14,LPL,0.252508282661438,NA,0.8006482128527204,0.0001936289082437002,NA,NA,NA,1,1.0,1,0.8006482128527204,0.0633263906638487
ENSG00000105072.8,C19orf44,0.25250702021749744,NA,0.8006491885314356,0.11509159141420737,NA,NA,NA,2,2.0,2,0.6877537233489113,0.585781783101982
ENSG00000135164.18,DMTF1,-0.25243461132049566,NA,0.8007051502057588,0.00010578719467540886,NA,NA,NA,1,1.0,1,0.8007051502057588,0.020038766943202
ENSG00000105711.11,SCN1B,0.2520833313465119,NA,0.8009766536704059,2.8141334103834348e-05,NA,NA,NA,1,1.0,1,0.800976653670406,0.0199787921265122
ENSG00000123472.12,ATPAF1,-0.2519636154174805,NA,0.8010691873247925,9.483935901239684e-05,NA,NA,NA,1,1.0,1,0.8010691873247926,0.0159970589584869
ENSG00000173114.12,LRRN3,0.2519488036632538,NA,0.8010806361686488,2.4626924568812024e-08,NA,NA,NA,1,1.0,1,0.8010806361686488,0.0007141751381955309
ENSG00000023516.8,AKAP11,0.2519106176535148,NA,0.8011101524956842,0.05476627709853049,NA,NA,NA,2,2.0,2,0.1284948623149168,0.35172298869824997
ENSG00000072832.14,CRMP1,0.2518989890791136,NA,0.8011191409959489,0.00010160948684672282,NA,NA,NA,2,2.0,2,0.5883740219976037,0.0374961220796673
ENSG00000278376.1,RP11-158I9.8,0.2518895108224371,NA,0.8011264673917899,0.149470249841541,NA,NA,NA,2,2.0,2,0.23797804737498995,0.5444383320637151
ENSG00000165714.10,BORCS5,-0.25181707739830017,NA,0.8011824567397969,0.02248799327968142,NA,NA,NA,1,2.0,2,0.8011824567397969,0.217976496161668
ENSG00000142632.16,ARHGEF19,0.2517686188220978,NA,0.8012199146595189,0.0980454636714018,NA,NA,NA,1,2.0,2,0.8012199146595189,0.5726734111552321
ENSG00000205078.5,SYCE1L,0.2517125972672804,NA,0.8012632192439104,0.3762765940557541,NA,NA,NA,2,2.0,2,0.24906425393328735,0.8615832869364158
ENSG00000271874.1,CTD-2024P10.2,-0.25165674090385437,NA,0.8013063967435431,0.0005768550041511693,NA,NA,NA,1,1.0,1,0.8013063967435431,0.0436466773976857
ENSG00000100298.15,APOBEC3H,-0.2516118288040161,NA,0.8013411146636489,0.0076423808724641416,NA,NA,NA,1,1.0,1,0.8013411146636489,0.32923896361574395
ENSG00000040275.16,SPDL1,-0.251254191220512,NA,0.8016175894146006,0.0039357280475473405,NA,NA,NA,2,2.0,2,0.19187906465216964,0.142950683484379
ENSG00000100603.13,SNW1,-0.25125011801719666,NA,0.8016207383819389,0.001058347570816795,NA,NA,NA,1,1.0,1,0.8016207383819389,0.0988146454662126
ENSG00000198876.12,DCAF12,-0.2512437999248505,NA,0.801625622864954,2.1400541368995432e-07,NA,NA,NA,1,1.0,1,0.8016256228649541,0.00229609279835479
ENSG00000166501.12,PRKCB,0.25118857622146606,NA,0.8016683163413484,2.5048025116634843e-09,NA,NA,NA,1,1.0,1,0.8016683163413484,8.93873804663588e-05
ENSG00000241837.6,ATP5O,0.2509622275829316,NA,0.8018433127891831,0.019407391179753906,NA,NA,NA,1,1.0,1,0.8018433127891831,0.208115155199236
ENSG00000274956.2,UG0898H09,-0.2509107887744904,NA,0.8018830829537545,0.0017873469825605668,NA,NA,NA,1,1.0,1,0.8018830829537547,0.104552152452101
ENSG00000102924.11,CBLN1,0.25085172057151794,NA,0.8019287524548996,1.6638938596567482e-06,NA,NA,NA,1,1.0,1,0.8019287524548996,0.0033710542273516103
ENSG00000178425.13,NT5DC1,-0.25065267459700435,NA,0.8020826529317464,0.006910459739008825,NA,NA,NA,2,2.0,2,0.6617557988948803,0.0997859232535878
ENSG00000083937.8,CHMP2B,-0.25053416384097316,NA,0.8021742879817617,0.0001508247910242786,NA,NA,NA,2,2.0,2,0.2337697649468582,0.0633986422081486
ENSG00000180357.9,ZNF609,0.25048843026161194,NA,0.8022096508906218,8.932301467526348e-05,NA,NA,NA,1,1.0,1,0.8022096508906218,0.0227755053591162
ENSG00000173992.8,CCS,0.250347763299942,NA,0.8023184223695149,0.007331353291459985,NA,NA,NA,1,1.0,1,0.8023184223695149,0.17155234380879097
ENSG00000163710.7,PCOLCE2,-0.2502411603927613,NA,0.8024008561880078,0.0033817728237428304,NA,NA,NA,1,2.0,2,0.8024008561880078,0.112741358973919
ENSG00000086506.2,HBQ1,0.2500591278076172,NA,0.8025416232960909,0.0027325217562488087,NA,NA,NA,1,1.0,1,0.8025416232960909,0.100374909475173
ENSG00000149716.12,ORAOV1,-0.24997484683990476,NA,0.8026068005454015,0.0011102302920504743,NA,NA,NA,1,2.0,2,0.8026068005454013,0.165380230478995
ENSG00000130313.6,PGLS,0.24977910548223126,NA,0.802758179084054,0.0027464784488067805,NA,NA,NA,2,2.0,2,0.37239448737080216,0.0921976403068478
ENSG00000155368.16,DBI,-0.24975374443314,NA,0.802777792846991,0.00700638131887847,NA,NA,NA,2,2.0,2,0.8426185453533631,0.134305850996712
ENSG00000137207.11,YIPF3,-0.24971672892570496,NA,0.8028064201738948,0.0004018801644195569,NA,NA,NA,1,2.0,2,0.8028064201738948,0.0689214728380386
ENSG00000149575.5,SCN2B,0.24952726066112518,NA,0.8029529566845758,1.2122460478649244e-09,NA,NA,NA,1,1.0,1,0.8029529566845758,0.000104459411219785
ENSG00000141562.17,NARF,0.24918375909328458,NA,0.803218641641277,0.05117754208716037,NA,NA,NA,1,1.0,1,0.803218641641277,0.346428250479246
